"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"the film oozes [[craft]]","the film oozes [[handicrafts]]",0.04552185535430908,0.969569981098175,1,0,1,9,"Successful"
"fred schepisi s film is paced at a speed that is slow to those of us in middle age and deathly slow to any teen with a cast of a list brit actors it is [[worth]] searching out","fred schepisi s film is paced at a speed that is slow to those of us in middle age and deathly slow to any teen with a cast of a list brit actors it is [[woth]] searching out",0.03695148229598999,0.7648054361343384,1,0,1,32,"Successful"
"crush is so warm and fuzzy you might be able to forgive its mean spirited second half","crush is so warm and fuzzy you might be able to forgive its mean spirited second half",0.613024115562439,0.613024115562439,0,0,1,1,"Skipped"
"all the actors are good in pauline paulette but van der groen described as belgium s national treasure is especially [[terrific]] as pauline","all the actors are good in pauline paulette but van der groen described as belgium s national treasure is especially [[terr]] [[ific]] as pauline",0.03637290000915527,0.7224047780036926,1,0,1,31,"Successful"
"e t [[works]] because its flabbergasting principals 14 year old robert macnaughton 6 year old drew barrymore and 10 year old henry thomas [[convince]] us of the existence of the wise wizened visitor from a faraway planet","e t [[woks]] because its flabbergasting principals 14 year old robert macnaughton 6 year old drew barrymore and 10 year old henry thomas [[convincing]] us of the existence of the wise wizened visitor from a faraway planet",0.031526029109954834,0.6519792675971985,1,0,1,57,"Successful"
"it is [[quite]] a vision","it is [[rather]] a vision",0.026966094970703125,0.9465388655662537,1,0,1,16,"Successful"
"art house to the [[core]] [[read]] my lips is a genre [[curling]] crime [[story]] that [[revives]] the free wheeling noir spirit of old french cinema","art house to the [[crux]] [[reɑd]] my lips is a genre [[curlnig]] crime [[stoⲅy]] that [[revi]] [[ves]] the free wheeling noir spirit of old french cinema",0.023048102855682373,0.5267033576965332,1,0,1,76,"Successful"
"it is [[refreshingly]] undogmatic about its characters","it is [[refreshingⅼy]] undogmatic about its characters",0.021966278553009033,0.9344434142112732,1,0,1,23,"Successful"
"obligada [[para]] impotentes daneses camareras italianas profesores de idiomas y todo aquel que desee una lengua para expresar su amor","obligada [[paⲅa]] impotentes daneses camareras italianas profesores de idiomas y todo aquel que desee una lengua para expresar su amor",0.24916714429855347,0.8241288065910339,1,0,1,32,"Successful"
"el [[peso]] de un líquido incoloro el peso del líquido vital del amor como elemento de vida y de muerte","el [[underweight]] de un líquido incoloro el peso del líquido vital del amor como elemento de vida y de muerte",0.09611612558364868,0.7658630609512329,1,0,1,32,"Successful"
"gives an [[intriguing]] [[twist]] to the french coming of age genre","gives an [[intriguinɡ]] [[rotated]] to the french coming of age genre",0.02096027135848999,0.8101478219032288,1,0,1,36,"Successful"
"a [[special]] kind of movie this melancholic film noir reminded me a lot of memento","a [[specail]] kind of movie this melancholic film noir reminded me a lot of memento",0.07425683736801147,0.5445234775543213,1,0,1,25,"Successful"
"short story quaint [[touchingly]] mending a child s pain for his dead mother via communication with an old woman straight out of eudora welty","short story quaint [[tоuchingly]] mending a child s pain for his dead mother via communication with an old woman straight out of eudora welty",0.04012495279312134,0.5038392543792725,1,0,1,35,"Successful"
"blithely anachronistic and slyly achronological","blithely anachronistic and slyly achronological",0.9669473767280579,0.9669473767280579,0,0,1,1,"Skipped"
"the huskies are [[beautiful]] the border collie is [[funny]] and the [[overall]] feeling is genial and decent","the huskies are [[beɑutiful]] the border collie is [[fnuny]] and the [[overal]] feeling is genial and decent",0.025405824184417725,0.6691849231719971,1,0,1,69,"Successful"
"it s the [[filmmakers]] post camp comprehension of what made old time b movies good bad that [[makes]] eight legged freaks a perfectly [[entertaining]] summer diversion","it s the [[screenwriters]] post camp comprehension of what made old time b movies good bad that [[mkaes]] eight legged freaks a perfectly [[droll]] summer diversion",0.029248416423797607,0.785773515701294,1,0,1,71,"Successful"
"a small [[gem]] of a movie that defies classification and is as thought provoking as it is funny scary and sad","a small [[gеm]] of a movie that defies classification and is as thought provoking as it is funny scary and sad",0.04232090711593628,0.8380427360534668,1,0,1,21,"Successful"
"[[tadpole]] is a sophisticated funny and [[good]] natured treat slight but a pleasure","[[ta]] [[dpole]] is a sophisticated funny and [[gоod]] natured treat slight but a pleasure",0.023018062114715576,0.03364419937133789,1,1,1,30,"Failed"
"well acted [[well]] [[directed]] and for all its moodiness not too pretentious","well acted [[alright]] [[direc]] [[ted]] and for all its moodiness not too pretentious",0.05037581920623779,0.16509944200515747,1,1,1,34,"Failed"
"be [[patient]] with the lovely hush and your reward will be a [[thoughtful]] emotional [[movie]] experience","be [[рatient]] with the lovely hush and your reward will be a [[tհoughtful]] emotional [[mvie]] experience",0.019687771797180176,0.19752860069274902,1,1,1,46,"Failed"
"if you can tolerate the redneck versus blueblood cliches that the [[film]] [[trades]] in sweet home alabama is [[diverting]] in the manner of jeff foxworthy s stand up act","if you can tolerate the redneck versus blueblood cliches that the [[fіlm]] [[handicraft]] in sweet home alabama is [[divertiոg]] in the manner of jeff foxworthy s stand up act",0.0287477970123291,0.649968147277832,1,0,1,60,"Successful"
"the most consistently [[funny]] of the austin powers [[films]]","the most consistently [[droll]] of the austin powers [[movies]]",0.028216958045959473,0.6910903453826904,1,0,1,30,"Successful"
"cantet [[perfectly]] [[captures]] the hotel lobbies two lane highways and roadside cafes that permeate vincent s days","cantet [[utterly]] [[ca]] [[ptures]] the hotel lobbies two lane highways and roadside cafes that permeate vincent s days",0.026997029781341553,0.8287498950958252,1,0,1,47,"Successful"
"leigh [[makes]] these lives count and he [[allows]] a gawky actor like spall who could too easily become comic relief in any other film to reveal his impressively delicate range","leigh [[is]] these lives count and he [[allоws]] a gawky actor like spall who could too easily become comic relief in any other film to reveal his impressively delicate range",0.02431023120880127,0.8695253133773804,1,0,1,47,"Successful"
"it s an [[interesting]] effort [[particularly]] for jfk conspiracy nuts and barry s cold fish act [[makes]] the experience worthwhile","it s an [[ineresting]] effort [[notably]] for jfk conspiracy nuts and barry s cold fish act [[mɑkes]] the experience worthwhile",0.0208740234375,0.5968011617660522,1,0,1,66,"Successful"
"a [[good]] [[film]] with a solid pedigree both in front of and more specifically behind the camera","a [[decent]] [[f]] [[ilm]] with a solid pedigree both in front of and more specifically behind the camera",0.020524978637695312,0.03167647123336792,1,1,1,27,"Failed"
"the 3d images only enhance the film s otherworldly quality giving it a strange combo of you are there closeness with the disorienting unreality of the seemingly broken down fourth wall of the movie screen","the 3d images only enhance the film s otherworldly quality giving it a strange combo of you are there closeness with the disorienting unreality of the seemingly broken down fourth wall of the movie screen",0.7384921312332153,0.7384921312332153,0,0,1,1,"Skipped"
"less an examination of neo nazism than a probe into the nature of faith itself","less an examination of neo nazism than a probe into the nature of faith itself",0.8768556118011475,0.8768556118011475,0,0,1,1,"Skipped"
"[[exceptionally]] [[well]] acted by diane lane and richard gere","[[extraordinarily]] [[w]] [[ell]] acted by diane lane and richard gere",0.02752053737640381,0.7828869223594666,1,0,1,41,"Successful"
"it s almost [[impossible]] not to be [[moved]] by the movie s depiction of sacrifice and its stirring epilogue in post soviet russia","it s almost [[impassable]] not to be [[mved]] by the movie s depiction of sacrifice and its stirring epilogue in post soviet russia",0.05204451084136963,0.5840010643005371,1,0,1,43,"Successful"
"pretty darn [[good]] despite its smarty pants aura","pretty darn [[ɡood]] despite its smarty pants aura",0.07044804096221924,0.8263999819755554,1,0,1,19,"Successful"
"they re just a couple of cops in copmovieland these two but in [[narc]] they find new routes through a [[familiar]] neighborhood","they re just a couple of cops in copmovieland these two but in [[nrac]] they find new routes through a [[fmailiar]] neighborhood",0.11571592092514038,0.5206884145736694,1,0,1,39,"Successful"
"[[oliveira]] seems to pursue silent film representation with every [[mournful]] composition","[[oliveiⲅa]] seems to pursue silent film representation with every [[mouⲅnful]] composition",0.0792664885520935,0.9023570418357849,1,0,1,41,"Successful"
"by the standards of knucklehead swill the hot chick is pretty damned [[funny]]","by the standards of knucklehead swill the hot chick is pretty damned [[comical]]",0.07092159986495972,0.8289043307304382,1,0,1,22,"Successful"
"it may not be a [[great]] piece of [[filmmaking]] but its [[power]] [[comes]] from its soul s eye view of how well meaning patronizing masked a social injustice at least as [[represented]] by this case","it may not be a [[ɡreat]] piece of [[fіlmmaking]] but its [[powеr]] [[coems]] from its soul s eye view of how well meaning patronizing masked a social injustice at least as [[representeԁ]] by this case",0.027533233165740967,0.528825044631958,1,0,1,94,"Successful"
"sound the trumpets for the first time since desperately seeking susan madonna does nt suck as an actress","sound the trumpets for the first time since desperately seeking susan madonna does nt suck as an actress",0.64754718542099,0.64754718542099,0,0,1,1,"Skipped"
"[[one]] of creepiest scariest movies to come along in a long long time easily rivaling blair witch or the others","[[oոe]] of creepiest scariest movies to come along in a long long time easily rivaling blair witch or the others",0.1405031681060791,0.5778613090515137,1,0,1,25,"Successful"
"chicago pode até ser um filme divertido e cativante como é mas [[acaba]] [[representando]] um passo [[que]] vai [[na]] direção contrária [[à]] [[evolução]] dos musicais","chicago pode até ser um filme divertido e cativante como é mas [[aacba]] [[represеntando]] um passo [[montreal]] vai [[nd]] direção contrária [[aux]] [[evoⅼução]] dos musicais",0.15361058712005615,0.6441267728805542,1,0,1,81,"Successful"
"the spark of special anime magic here is unmistakable and hard to [[resist]]","the spark of special anime magic here is unmistakable and hard to [[withstand]]",0.026503443717956543,0.5792497992515564,1,0,1,22,"Successful"
"not a strike against yang s similarly themed yi yi but i found what time to be more engaging on an emotional level funnier and on the whole less [[detached]]","not a strike against yang s similarly themed yi yi but i found what time to be more engaging on an emotional level funnier and on the whole less [[detacheԁ]]",0.30806201696395874,0.6580544710159302,1,0,1,32,"Successful"
"a sun drenched [[masterpiece]] part parlor game part psychological case study part droll social satire","a sun drenched [[mɑsterpiece]] part parlor game part psychological case study part droll social satire",0.47520023584365845,0.9213338494300842,1,0,1,34,"Successful"
"as played by ryan gosling danny is a frighteningly [[fascinating]] contradiction","as played by ryan gosling danny is a frighteningly [[fɑscinating]] contradiction",0.02797025442123413,0.7397423982620239,1,0,1,27,"Successful"
"though an important political documentary this does not really make the case the kissinger should be tried as a war criminal","though an important political documentary this does not really make the case the kissinger should be tried as a war criminal",0.8445698022842407,0.8445698022842407,0,0,1,1,"Skipped"
"sometimes nothing satisfies like old fashioned swashbuckling and in this regard on guard [[delivers]]","sometimes nothing satisfies like old fashioned swashbuckling and in this regard on guard [[ԁelivers]]",0.03835016489028931,0.6314738988876343,1,0,1,27,"Successful"
"the modern day royals have nothing on these guys when it comes to scandals it s only in fairy tales that princesses that are married for political reason live happily ever after","the modern day royals have nothing on these guys when it comes to scandals it s only in fairy tales that princesses that are married for political reason live happily ever after",0.7208890914916992,0.7208890914916992,0,0,1,1,"Skipped"
"a [[solid]] well formed satire","a [[soild]] well formed satire",0.027309060096740723,0.7950003743171692,1,0,1,18,"Successful"
"it provides a [[grim]] upsetting [[glimpse]] at the [[lives]] of some of the 1 2 million palestinians who live in the crowded cities and refugee camps of gaza","it provides a [[dismal]] upsetting [[overview]] at the [[iife]] of some of the 1 2 million palestinians who live in the crowded cities and refugee camps of gaza",0.05081355571746826,0.6346180438995361,1,0,1,56,"Successful"
"[[ambition]] is in short supply in the [[cinema]] and egoyan tackles his themes and explores his characters crises with [[seriousness]] and compassion","[[amibtion]] is in short supply in the [[cinematographic]] and egoyan tackles his themes and explores his characters crises with [[ѕeriousness]] and compassion",0.03487074375152588,0.552831768989563,1,0,1,60,"Successful"
"has a certain ghoulish fascination and [[generates]] a fair amount of b movie [[excitement]]","has a certain ghoulish fascination and [[gneerates]] a fair amount of b movie [[excіtement]]",0.036377668380737305,0.5377848148345947,1,0,1,44,"Successful"
"[[proves]] mainly that south korean filmmakers can make undemanding action movies with all the alacrity of their hollywood counterparts","[[provs]] mainly that south korean filmmakers can make undemanding action movies with all the alacrity of their hollywood counterparts",0.03683030605316162,0.5815405249595642,1,0,1,27,"Successful"
"for all the wit and hoopla [[festival]] in cannes [[offers]] [[rare]] [[insight]] into the structure of relationships","for all the wit and hoopla [[festivals]] in cannes [[offеrs]] [[scarce]] [[iոsight]] into the structure of relationships",0.019481897354125977,0.5184198021888733,1,0,1,51,"Successful"
"never sinks into exploitation","never sinks into exploitation",0.5977553129196167,0.5977553129196167,0,0,1,1,"Skipped"
"the underworld urban angst is derivative of martin scorsese s taxi driver and goodfellas but this [[film]] speaks for itself","the underworld urban angst is derivative of martin scorsese s taxi driver and goodfellas but this [[movies]] speaks for itself",0.30759966373443604,0.5611622929573059,1,0,1,24,"Successful"
"more vaudeville show than well constructed narrative but on those terms it s inoffensive and actually rather [[sweet]]","more vaudeville show than well constructed narrative but on those terms it s inoffensive and actually rather [[sugared]]",0.2531055808067322,0.9500292539596558,1,0,1,23,"Successful"
"it would be disingenuous to call reno a great film but you can say that about most of the flicks moving in and out of the multiplex this is a movie that is what it is a [[pleasant]] distraction a friday night diversion an excuse to eat popcorn","it would be disingenuous to call reno a great film but you can say that about most of the flicks moving in and out of the multiplex this is a movie that is what it is a [[pleɑsant]] distraction a friday night diversion an excuse to eat popcorn",0.06511878967285156,0.8151919841766357,1,0,1,36,"Successful"
"[[smart]] sassy [[interpretation]] of the oscar wilde play","[[smrat]] sassy [[iոterpretation]] of the oscar wilde play",0.04151052236557007,0.8879356980323792,1,0,1,41,"Successful"
"muccino who directed from his own screenplay is a canny crowd pleaser and the last kiss provides more than enough sentimental catharsis for a [[satisfying]] evening at the multiplex","muccino who directed from his own screenplay is a canny crowd pleaser and the last kiss provides more than enough sentimental catharsis for a [[satisfуing]] evening at the multiplex",0.03891634941101074,0.613536536693573,1,0,1,34,"Successful"
"sweet and [[memorable]] film","sweet and [[memoⲅable]] film",0.022447824478149414,0.13181424140930176,1,1,1,9,"Failed"
"the date movie that franz kafka would have made","the date movie that franz kafka would have made",0.6334733963012695,0.6334733963012695,0,0,1,1,"Skipped"
"sex is one of those films that aims to confuse","sex is one of those films that aims to confuse",0.8961322903633118,0.8961322903633118,0,0,1,1,"Skipped"
"[[never]] once predictable","[[jamais]] once predictable",0.40361571311950684,0.8739088773727417,1,0,1,5,"Successful"
"what a bewilderingly brilliant and [[entertaining]] movie this is","what a bewilderingly brilliant and [[droll]] movie this is",0.024394214153289795,0.5495996475219727,1,0,1,25,"Successful"
"forgettable horror more gory than psychological with a highly [[satisfying]] quotient of friday night excitement and milla power","forgettable horror more gory than psychological with a highly [[satisying]] quotient of friday night excitement and milla power",0.08422529697418213,0.8278390169143677,1,0,1,31,"Successful"
"it s all a rather shapeless good time","it s all a rather shapeless good time",0.9514291286468506,0.9514291286468506,0,0,1,1,"Skipped"
"this is a [[terrific]] character study a [[probe]] into the life of a complex man","this is a [[terirfic]] character study a [[proЬe]] into the life of a complex man",0.020776867866516113,0.4114627242088318,1,1,1,27,"Failed"
"jeff s [[gorgeous]] fluid compositions underlined by neil finn and edmund [[mcwilliams]] s melancholy music are charged with metaphor but rarely easy [[obvious]] or self indulgent","jeff s [[goregous]] fluid compositions underlined by neil finn and edmund [[mcwіlliams]] s melancholy music are charged with metaphor but rarely easy [[apparent]] or self indulgent",0.10638546943664551,0.6422173976898193,1,0,1,68,"Successful"
"what might have been a predictably heartwarming tale is suffused with complexity","what might have been a predictably heartwarming tale is suffused with complexity",0.9463947415351868,0.9463947415351868,0,0,1,1,"Skipped"
"the art direction and [[costumes]] are [[gorgeous]] and finely [[detailed]] and [[kurys]] direction is clever and insightful","the art direction and [[costumeѕ]] are [[beautiful]] and finely [[watchful]] and [[k]] [[urys]] direction is clever and insightful",0.017686307430267334,0.02293628454208374,1,1,1,58,"Failed"
"i [[liked]] it because it was so endlessly grotesquely inventive","i [[likd]] it because it was so endlessly grotesquely inventive",0.06501924991607666,0.7636262774467468,1,0,1,16,"Successful"
"delia greta and paula [[rank]] as three of the most multilayered and [[sympathetic]] female [[characters]] of the year as each of them searches for their place in the world miller digs into their very minds to find an [[unblinking]] flawed [[humanity]]","delia greta and paula [[classifying]] as three of the most multilayered and [[sуmpathetic]] female [[character]] of the year as each of them searches for their place in the world miller digs into their very minds to find an [[unbliոking]] flawed [[h]] [[umanity]]",0.028206169605255127,0.5759060978889465,1,0,1,112,"Successful"
"it s a [[cool]] event for the whole family maybe not a [[classic]] but a movie the kids will want to see over and over again","it s a [[fraiche]] event for the whole family maybe not a [[fever]] but a movie the kids will want to see over and over again",0.02527850866317749,0.9305824637413025,1,0,1,28,"Successful"
"it just may inspire a few younger moviegoers to read stevenson s book which is a [[treasure]] in and of itself","it just may inspire a few younger moviegoers to read stevenson s book which is a [[treausre]] in and of itself",0.02494192123413086,0.5530397295951843,1,0,1,25,"Successful"
"niccol the filmmaker [[merges]] his collaborators symbolic images with his words insinuating for example that in hollywood only [[god]] speaks to the press","niccol the filmmaker [[merɡes]] his collaborators symbolic images with his words insinuating for example that in hollywood only [[gd]] speaks to the press",0.04341995716094971,0.6739598512649536,1,0,1,38,"Successful"
"an [[ironic]] speculation on democracy in a culture unaccustomed to it","an [[ironical]] speculation on democracy in a culture unaccustomed to it",0.2273879051208496,0.8763494491577148,1,0,1,19,"Successful"
"el título no [[engaña]] la película narra una historia donde una mujer enfrentará cierta realidad y donde el sexo [[es]]","el título no [[enɡaña]] la película narra una historia donde una mujer enfrentará cierta realidad y donde el sexo [[was]]",0.10954594612121582,0.6235769391059875,1,0,1,34,"Successful"
"rarely does such high profile talent serve such literate material","rarely does such high profile talent serve such literate material",0.6554522514343262,0.6554522514343262,0,0,1,1,"Skipped"
"an example of quiet confident [[craftsmanship]] that [[tells]] a sweet charming [[tale]] of [[intergalactic]] friendship","an example of quiet confident [[craftsmanѕhip]] that [[tellѕ]] a sweet charming [[taⅼe]] of [[іntergalactic]] friendship",0.021360397338867188,0.11620718240737915,1,1,1,73,"Failed"
"will you go ape over this movie well it probably wo nt have you swinging from the trees hooting it s praises but it s definitely [[worth]] taking a look","will you go ape over this movie well it probably wo nt have you swinging from the trees hooting it s praises but it s definitely [[wotrh]] taking a look",0.0506327748298645,0.6568249464035034,1,0,1,29,"Successful"
"you do nt have to be an especially tough grader to give a charitable b minus to the emperor s club","you do nt have to be an especially tough grader to give a charitable b minus to the emperor s club",0.604968249797821,0.604968249797821,0,0,1,1,"Skipped"
"[[smart]] science fiction for grown ups with only a few false steps along the way","[[smrt]] science fiction for grown ups with only a few false steps along the way",0.19429773092269897,0.96075040102005,1,0,1,23,"Successful"
"the wonderfully lush morvern callar is pure punk existentialism and ms ramsay and her co writer liana dognini have dramatized the alan warner novel which itself felt like an [[answer]] to irvine welsh s book trainspotting","the wonderfully lush morvern callar is pure punk existentialism and ms ramsay and her co writer liana dognini have dramatized the alan warner novel which itself felt like an [[an]] [[swer]] to irvine welsh s book trainspotting",0.04952889680862427,0.7096239924430847,1,0,1,39,"Successful"
"caine proves once again he has nt lost his [[touch]] bringing off a [[superb]] performance in an admittedly middling film","caine proves once again he has nt lost his [[tou]] [[ch]] bringing off a [[supеrb]] performance in an admittedly middling film",0.0459287166595459,0.8986057639122009,1,0,1,39,"Successful"
"ramsay as in ratcatcher [[remains]] a filmmaker with an acid viewpoint and a real [[gift]] for teasing chilly poetry out of lives and [[settings]] that might otherwise seem drab and sordid","ramsay as in ratcatcher [[leftovers]] a filmmaker with an acid viewpoint and a real [[gifted]] for teasing chilly poetry out of lives and [[settingѕ]] that might otherwise seem drab and sordid",0.023000776767730713,0.7823222279548645,1,0,1,62,"Successful"
"an [[intoxicating]] experience","an [[intoxicatinɡ]] experience",0.02926236391067505,0.1106032133102417,1,1,1,4,"Failed"
"last orders [[nurtures]] the multi layers of its characters [[allowing]] us to remember that life s ultimately a gamble and last orders are to be [[embraced]] it s affecting amusing sad and [[reflective]]","last orders [[ոurtures]] the multi layers of its characters [[ɑllowing]] us to remember that life s ultimately a gamble and last orders are to be [[emЬraced]] it s affecting amusing sad and [[reflectiѵe]]",0.018044888973236084,0.8297445178031921,1,0,1,86,"Successful"
"the movie does a [[good]] job of laying out some of the [[major]] [[issues]] that we [[encounter]] as we [[journey]] through life","the movie does a [[ɡood]] job of laying out some of the [[grands]] [[issuеs]] that we [[face]] as we [[trip]] through life",0.030444681644439697,0.09063112735748291,1,1,1,51,"Failed"
"at its [[best]] which occurs often michael moore s bowling for columbine [[rekindles]] the muckraking soul searching [[spirit]] of the are we a sick society journalism of the 1960s","at its [[better]] which occurs often michael moore s bowling for columbine [[rekindleѕ]] the muckraking soul searching [[sp]] [[irit]] of the are we a sick society journalism of the 1960s",0.029009640216827393,0.544710636138916,1,0,1,55,"Successful"
"could i have been more geeked when i heard that apollo 13 was going to be released in imax format in a word no","could i have been more geeked when i heard that apollo 13 was going to be released in imax format in a word no",0.8921204209327698,0.8921204209327698,0,0,1,1,"Skipped"
"far more [[successful]] if considerably less ambitious than last year s kubrick meets spielberg exercise","far more [[ѕuccessful]] if considerably less ambitious than last year s kubrick meets spielberg exercise",0.3926200866699219,0.667462170124054,1,0,1,30,"Successful"
"it s a much more [[emotional]] [[journey]] than what shyamalan has given us in his past two movies and gibson [[stepping]] in for bruce willis is the [[perfect]] actor to take [[us]] on the trip","it s a much more [[emotionɑl]] [[trips]] than what shyamalan has given us in his past two movies and gibson [[stеpping]] in for bruce willis is the [[irreproachable]] actor to take [[uѕ]] on the trip",0.03362226486206055,0.6940065622329712,1,0,1,88,"Successful"
"the emotion is impressively true for being so hot [[blooded]] and both leads are up to the [[task]]","the emotion is impressively true for being so hot [[bloodthirsty]] and both leads are up to the [[t]] [[ask]]",0.037357330322265625,0.47498297691345215,1,1,1,22,"Failed"
"[[poignant]] japanese epic about adolescent anomie and heartbreak","[[agonizing]] japanese epic about adolescent anomie and heartbreak",0.026501774787902832,0.5491560697555542,1,0,1,23,"Successful"
"notorious c h o has oodles of vulgar highlights","notorious c h o has oodles of vulgar highlights",0.8057528734207153,0.8057528734207153,0,0,1,1,"Skipped"
"a [[heady]] biting be bop ride through nighttime manhattan a [[loquacious]] videologue of the modern male and the lengths to which he ll go to weave a protective cocoon around his own ego","a [[headу]] biting be bop ride through nighttime manhattan a [[loquacioսs]] videologue of the modern male and the lengths to which he ll go to weave a protective cocoon around his own ego",0.03073263168334961,0.5851116180419922,1,0,1,44,"Successful"
"witty touching and well [[paced]]","witty touching and well [[paceԁ]]",0.018219351768493652,0.031324148178100586,1,1,1,20,"Failed"
"the low [[key]] [[direction]] is [[pleasingly]] emphatic in this properly intense claustrophobic [[tale]] of obsessive love","the low [[pivotal]] [[guidance]] is [[pleasingⅼy]] emphatic in this properly intense claustrophobic [[story]] of obsessive love",0.028171837329864502,0.620722770690918,1,0,1,64,"Successful"
"[[enjoy]] it for what it is you can hate yourself later","[[enojy]] it for what it is you can hate yourself later",0.17471641302108765,0.6170448064804077,1,0,1,17,"Successful"
"the message of such reflections intentional or not is that while no [[art]] grows from a vacuum many [[artists]] exist in one","the message of such reflections intentional or not is that while no [[a]] [[rt]] grows from a vacuum many [[performer]] exist in one",0.06436967849731445,0.20579403638839722,1,1,1,28,"Failed"
"a [[timely]] look back at civil disobedience [[anti]] [[war]] movements and the power of strong voices","a [[t]] [[imely]] look back at civil disobedience [[oppose]] [[wr]] movements and the power of strong voices",0.02474367618560791,0.5647369623184204,1,0,1,45,"Successful"
"it s the type of film about growing up that we do nt see often enough these days realistic urgent and not [[sugarcoated]] in the least","it s the type of film about growing up that we do nt see often enough these days realistic urgent and not [[sugarcoateԁ]] in the least",0.31641751527786255,0.8599333763122559,1,0,1,27,"Successful"
"surprisingly [[powerful]] and universal","surprisingly [[poԝerful]] and universal",0.03342843055725098,0.042183876037597656,1,1,1,12,"Failed"
"seems based on ugly ideas instead of ugly behavior as happiness was hence storytelling is far more appealing","seems based on ugly ideas instead of ugly behavior as happiness was hence storytelling is far more appealing",0.7960169315338135,0.7960169315338135,0,0,1,1,"Skipped"
"[[displaying]] about equal amounts of naiveté passion and talent beneath [[clouds]] establishes sen as a [[filmmaker]] of considerable potential","[[displaуing]] about equal amounts of naiveté passion and talent beneath [[cloud]] establishes sen as a [[filmmakeⲅ]] of considerable potential",0.023772478103637695,0.10664111375808716,1,1,1,50,"Failed"
"these three films form a [[remarkably]] [[cohesive]] [[whole]] both visually and [[thematically]] through their consistently [[sensitive]] and [[often]] [[exciting]] treatment of an ignored [[people]]","these three films form a [[rеmarkably]] [[cohesiѵe]] [[overall]] both visually and [[thematіcally]] through their consistently [[delicate]] and [[оften]] [[excitіng]] treatment of an ignored [[poeple]]",0.02517533302307129,0.10415369272232056,1,1,1,99,"Failed"
"it s a piece of [[handiwork]] that shows its [[indie]] tatters and self conscious seams in places but has some quietly moving [[moments]] and an [[intelligent]] subtlety","it s a piece of [[handiork]] that shows its [[indy]] tatters and self conscious seams in places but has some quietly moving [[mоments]] and an [[intellige]] [[nt]] subtlety",0.02173590660095215,0.4486311078071594,1,1,1,78,"Failed"
"here s yet another cool crime [[movie]] that actually manages to bring something new into the mix","here s yet another cool crime [[mоvie]] that actually manages to bring something new into the mix",0.02628040313720703,0.08757996559143066,1,1,1,26,"Failed"
"if you thought tom hanks was just an ordinary big screen star wait until you ve seen him eight stories tall","if you thought tom hanks was just an ordinary big screen star wait until you ve seen him eight stories tall",0.7174296379089355,0.7174296379089355,0,0,1,1,"Skipped"
"my thoughts were focused on the characters that is a compliment to kuras and miller if i had been thinking about the visual medium they would have been doing something wrong","my thoughts were focused on the characters that is a compliment to kuras and miller if i had been thinking about the visual medium they would have been doing something wrong",0.8988001346588135,0.8988001346588135,0,0,1,1,"Skipped"
"[[deliciously]] slow","[[deliciouѕly]] slow",0.11275243759155273,0.7181323170661926,1,0,1,17,"Successful"
"[[often]] gruelling and heartbreaking to [[witness]] but seldahl and wollter s [[sterling]] performances raise this far above the level of the usual maudlin disease movie","[[of𝚝en]] gruelling and heartbreaking to [[witnesѕ]] but seldahl and wollter s [[stеrling]] performances raise this far above the level of the usual maudlin disease movie",0.04554671049118042,0.5938063859939575,1,0,1,57,"Successful"
"most thrillers send audiences out talking about specific scary scenes or startling moments `` frailty `` leaves us with the terrifying [[message]] that the real horror may be waiting for us at home","most thrillers send audiences out talking about specific scary scenes or startling moments `` frailty `` leaves us with the terrifying [[messge]] that the real horror may be waiting for us at home",0.176317036151886,0.8039158582687378,1,0,1,37,"Successful"
"a [[rare]] movie that makes us re assess the basis for our lives and evaluate what is truly ours in a world of meaningless activity","a [[scarce]] movie that makes us re assess the basis for our lives and evaluate what is truly ours in a world of meaningless activity",0.02313894033432007,0.9587259888648987,1,0,1,25,"Successful"
"the [[kind]] of movie that comes along only occasionally one so unconventional gutsy and perfectly executed it takes your [[breath]] away","the [[kіnd]] of movie that comes along only occasionally one so unconventional gutsy and perfectly executed it takes your [[brea]] [[th]] away",0.03585779666900635,0.8874471187591553,1,0,1,40,"Successful"
"a [[movie]] that will [[thrill]] you touch you and make you laugh as well","a [[movies]] that will [[t]] [[hrill]] you touch you and make you laugh as well",0.030071139335632324,0.6565496325492859,1,0,1,27,"Successful"
"[[gloriously]] straight from the vagina","[[gloriоusly]] straight from the vagina",0.07667917013168335,0.9191033244132996,1,0,1,22,"Successful"
"while [[bollywoodhollywood]] will undoubtedly [[provide]] its [[keenest]] pleasures to those [[familiar]] with [[bombay]] musicals it [[also]] has plenty for those like me who are nt","while [[bollywоodhollywood]] will undoubtedly [[provіde]] its [[kеenest]] pleasures to those [[fmailiar]] with [[bombɑy]] musicals it [[alѕo]] has plenty for those like me who are nt",0.03509646654129028,0.25981009006500244,1,1,1,78,"Failed"
"witless but watchable","witless but watchable",0.7553403377532959,0.7553403377532959,0,0,1,1,"Skipped"
"has a shambling charm a cheerfully inconsequential diversion","has a shambling charm a cheerfully inconsequential diversion",0.9453496932983398,0.9453496932983398,0,0,1,1,"Skipped"
