"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"has the [[rare]] [[capability]] to [[soothe]] and [[break]] your [[heart]] with a [[single]] [[stroke]]","has the [[uncommon]] [[potentiality]] to [[comfort]] and [[ruin]] your [[affection]] with a [[1]] [[apoplexy]]",0.03008270263671875,0.24216872453689575,1,1,1,262,"Failed"
"though the controversial korean filmmaker s [[latest]] effort is not for all tastes it [[offers]] gorgeous imagery effective performances and an increasingly [[unsettling]] [[sense]] of [[foreboding]]","though the controversial korean filmmaker s [[tardy]] effort is not for all tastes it [[bid]] gorgeous imagery effective performances and an increasingly [[unsettle]] [[signified]] of [[portentous]]",0.0177956223487854,0.677849292755127,1,0,1,150,"Successful"
"a [[thoughtful]] reverent [[portrait]] of what is essentially a subculture with its own [[rules]] [[regarding]] [[love]] and [[family]] governance and hierarchy","a [[heedful]] reverent [[portrayal]] of what is essentially a subculture with its own [[decree]] [[see]] [[eff]] and [[kinsfolk]] governance and hierarchy",0.02545166015625,0.8389825224876404,1,0,1,149,"Successful"
"a [[classy]] item by a [[legend]] who may have nothing left to prove but still has the chops and [[drive]] to show how its done","a [[swish]] item by a [[caption]] who may have nothing left to prove but still has the chops and [[labour]] to show how its done",0.024473249912261963,0.8463356494903564,1,0,1,196,"Successful"
"a solidly entertaining [[little]] film","a solidly entertaining [[minuscule]] film",0.02089071273803711,0.8231630921363831,1,0,1,44,"Successful"
"the movie s eventual success should be credited to dennis quaid in [[fighting]] trim shape as an athlete as well as an actor","the movie s eventual success should be credited to dennis quaid in [[scrap]] trim shape as an athlete as well as an actor",0.09358733892440796,0.6288214921951294,1,0,1,112,"Successful"
"a film that is a portrait of [[grace]] in an imperfect [[world]]","a film that is a portrait of [[ornament]] in an imperfect [[creation]]",0.03850823640823364,0.9014682769775391,1,0,1,86,"Successful"
"you wo nt have any trouble getting kids to eat up these veggies","you wo nt have any trouble getting kids to eat up these veggies",0.85877525806427,0.85877525806427,0,0,1,1,"Skipped"
"russian ark is a [[new]] treasure of the hermitage","russian ark is a [[unexampled]] treasure of the hermitage",0.06096303462982178,0.8606436252593994,1,0,1,33,"Successful"
"a brain twister less a movie movie than a funny and weird meditation on hollywood success artistic integrity and intellectual bankruptcy","a brain twister less a movie movie than a funny and weird meditation on hollywood success artistic integrity and intellectual bankruptcy",0.9347323179244995,0.9347323179244995,0,0,1,1,"Skipped"
"kinnear does nt aim for our sympathy but rather [[delivers]] a performance of [[striking]] skill and depth","kinnear does nt aim for our sympathy but rather [[extradite]] a performance of [[scratch]] skill and depth",0.02461564540863037,0.764480710029602,1,0,1,130,"Successful"
"parker can not sustain the buoyant energy level of the film s city beginnings into its country conclusion","parker can not sustain the buoyant energy level of the film s city beginnings into its country conclusion",0.9559421539306641,0.9559421539306641,0,0,1,1,"Skipped"
"chaiken [[ably]] [[balances]] real time rhythms with propulsive incident","chaiken [[capably]] [[remainder]] real time rhythms with propulsive incident",0.023456871509552002,0.7905806303024292,1,0,1,87,"Successful"
"the movie should jolt you out of your seat a couple of times give you a few laughs and leave you feeling like it was worth your seven bucks even though it does turn out to be a bit of a cheat in the end","the movie should jolt you out of your seat a couple of times give you a few laughs and leave you feeling like it was worth your seven bucks even though it does turn out to be a bit of a cheat in the end",0.6687113642692566,0.6687113642692566,0,0,1,1,"Skipped"
"what s the russian word for wow","what s the russian word for wow",0.6042982339859009,0.6042982339859009,0,0,1,1,"Skipped"
"[[one]] of the film s most effective [[aspects]] is its tchaikovsky soundtrack of neurasthenic regret","[[nonpareil]] of the film s most effective [[prospect]] is its tchaikovsky soundtrack of neurasthenic regret",0.03685694932937622,0.615343451499939,1,0,1,76,"Successful"
"it s funny and human and really pretty [[damned]] [[wonderful]] all at once","it s funny and human and really pretty [[cursedly]] [[rattling]] all at once",0.031858205795288086,0.6580201387405396,1,0,1,105,"Successful"
"the four [[feathers]] has [[rewards]] from the exoticism of its seas of [[sand]] to the [[fierce]] [[grandeur]] of its sweeping battle [[scenes]]","the four [[fledge]] has [[wages]] from the exoticism of its seas of [[sandpaper]] to the [[tearing]] [[splendor]] of its sweeping battle [[tantrum]]",0.028593719005584717,0.7255162000656128,1,0,1,153,"Successful"
"with an expressive face reminiscent of gong li and a [[vivid]] personality like zhang ziyi s dong [[stakes]] out the emotional heart of happy","with an expressive face reminiscent of gong li and a [[pictorial]] personality like zhang ziyi s dong [[jeopardize]] out the emotional heart of happy",0.022112786769866943,0.7635786533355713,1,0,1,128,"Successful"
"a virtual roller coaster ride of glamour and sleaze","a virtual roller coaster ride of glamour and sleaze",0.6534909009933472,0.6534909009933472,0,0,1,1,"Skipped"
"i walked away from this new version of e t just as i hoped i would with moist eyes","i walked away from this new version of e t just as i hoped i would with moist eyes",0.7579697370529175,0.7579697370529175,0,0,1,1,"Skipped"
"if the film fails to fulfill its own ambitious goals it nonetheless [[sustains]] interest during the long build up of expository material","if the film fails to fulfill its own ambitious goals it nonetheless [[suffer]] interest during the long build up of expository material",0.19251489639282227,0.9174408316612244,1,0,1,122,"Successful"
"[[sports]] admirable [[energy]] [[full]] bodied characterizations and narrative [[urgency]]","[[disport]] admirable [[get-up-and-go]] [[full-of-the-moon]] bodied characterizations and narrative [[urging]]",0.017920374870300293,0.30934810638427734,1,1,1,131,"Failed"
"time changer [[may]] not be the most memorable [[cinema]] session but its [[profound]] self evaluation message about our fragile [[existence]] and the absence of spiritual guidance should at least invade an [[abundance]] of [[mindsets]]","time changer [[whitethorn]] not be the most memorable [[celluloid]] session but its [[wakeless]] self evaluation message about our fragile [[cosmos]] and the absence of spiritual guidance should at least invade an [[copiousness]] of [[mentality]]",0.038968443870544434,0.5339042544364929,1,0,1,103,"Successful"
"for the most part the film does [[hold]] up pretty well","for the most part the film does [[delay]] up pretty well",0.18155604600906372,0.9152950644493103,1,0,1,177,"Successful"
"[[melds]] derivative elements into something that is often quite rich and exciting and always a [[beauty]] to behold","[[conflate]] derivative elements into something that is often quite rich and exciting and always a [[stunner]] to behold",0.01955878734588623,0.5344185829162598,1,0,1,102,"Successful"
"birot [[creates]] a [[drama]] with such a [[well]] [[defined]] sense of place and age as in 15 years old that the torments and angst become [[almost]] as operatic to us as they are to her characters","birot [[make]] a [[play]] with such a [[substantially]] [[limit]] sense of place and age as in 15 years old that the torments and angst become [[about]] as operatic to us as they are to her characters",0.02588474750518799,0.6095858812332153,1,0,1,195,"Successful"
"you do nt have to know about [[music]] to [[appreciate]] the film s [[easygoing]] [[blend]] of comedy and [[romance]]","you do nt have to know about [[medicine]] to [[revalue]] the film s [[cushy]] [[conflate]] of comedy and [[dally]]",0.02240806818008423,0.7822424173355103,1,0,1,120,"Successful"
"though the violence is far less sadistic than usual the film is typical miike [[fast]] [[furious]] and full of off the cuff imaginative flourishes","though the violence is far less sadistic than usual the film is typical miike [[degraded]] [[maddened]] and full of off the cuff imaginative flourishes",0.020078837871551514,0.6845256686210632,1,0,1,116,"Successful"
"the [[casting]] of raymond j barry as the assassin greatly [[enhances]] the quality of neil burger s impressive [[fake]] documentary","the [[disgorge]] of raymond j barry as the assassin greatly [[raise]] the quality of neil burger s impressive [[bogus]] documentary",0.02422952651977539,0.8517599701881409,1,0,1,185,"Successful"
"this english language version does [[full]] [[honor]] to miyazaki s teeming and often unsettling landscape and to the conflicted complexity of his [[characters]]","this english language version does [[fully]] [[award]] to miyazaki s teeming and often unsettling landscape and to the conflicted complexity of his [[quality]]",0.024809658527374268,0.7224481701850891,1,0,1,111,"Successful"
"grown up quibbles are beside the point here the little girls understand and mccracken [[knows]] that s all that matters","grown up quibbles are beside the point here the little girls understand and mccracken [[hump]] that s all that matters",0.49365317821502686,0.9453916549682617,1,0,1,146,"Successful"
"with an obvious rapport with her actors and a [[striking]] [[style]] [[behind]] the camera hélène angel is [[definitely]] a [[director]] to [[watch]]","with an obvious rapport with her actors and a [[expunge]] [[title]] [[bum]] the camera hélène angel is [[decidedly]] a [[manager]] to [[picket]]",0.018074989318847656,0.5086380243301392,1,0,1,193,"Successful"
"más sarcástica divertida y demencial que su predecesora es un buen ejemplo de lo que es el cine de entretenimiento puro y [[sin]] complejos","más sarcástica divertida y demencial que su predecesora es un buen ejemplo de lo que es el cine de entretenimiento puro y [[boob]] complejos",0.3189769387245178,0.6711050271987915,1,0,1,69,"Successful"
"[[captivates]] and [[shows]] how a skillful filmmaker can impart a message without bludgeoning the audience over the [[head]]","[[fascinate]] and [[shew]] how a skillful filmmaker can impart a message without bludgeoning the audience over the [[guide]]",0.02277427911758423,0.6340460181236267,1,0,1,173,"Successful"
"full of [[profound]] real life moments that anyone can relate to it deserves a [[wide]] audience","full of [[wakeless]] real life moments that anyone can relate to it deserves a [[astray]] audience",0.019968390464782715,0.9128181338310242,1,0,1,108,"Successful"
"if you re in a mind set for goofy comedy the troopers will [[entertain]] with their gross outs [[bawdy]] comedy and head games","if you re in a mind set for goofy comedy the troopers will [[harbour]] with their gross outs [[bawdry]] comedy and head games",0.06117886304855347,0.8054478168487549,1,0,1,173,"Successful"
"though it s become almost redundant to say so major kudos go to leigh for actually casting people who look working class","though it s become almost redundant to say so major kudos go to leigh for actually casting people who look working class",0.8694126605987549,0.8694126605987549,0,0,1,1,"Skipped"
"a [[charming]] but slight comedy","a [[entrance]] but slight comedy",0.05472677946090698,0.748222827911377,1,0,1,59,"Successful"
"it arrives with an [[impeccable]] pedigree mongrel pep and almost indecipherable plot complications","it arrives with an [[faultless]] pedigree mongrel pep and almost indecipherable plot complications",0.12690752744674683,0.9557142853736877,1,0,1,55,"Successful"
"vividly [[conveys]] the [[passion]] [[creativity]] and [[fearlessness]] of [[one]] of mexico s most colorful and controversial artists a [[captivating]] [[drama]] that will [[speak]] to the [[nonconformist]] in [[us]] all","vividly [[fetch]] the [[cacoethes]] [[creativeness]] and [[bravery]] of [[matchless]] of mexico s most colorful and controversial artists a [[catch]] [[play]] that will [[mouth]] to the [[unconformist]] in [[U]] all",0.01927715539932251,0.035697758197784424,1,1,1,174,"Failed"
"a deliberative [[account]] of a [[lifestyle]] [[characterized]] by its [[surface]] [[obsession]] – one that [[typifies]] the delirium of [[post]] pre and extant stardom","a deliberative [[describe]] of a [[life-style]] [[qualify]] by its [[coat]] [[fixation]] – one that [[represent]] the delirium of [[stake]] pre and extant stardom",0.02961552143096924,0.5591617226600647,1,0,1,136,"Successful"
"a [[movie]] of [[technical]] [[skill]] and [[rare]] [[depth]] of [[intellect]] and [[feeling]]","a [[pic]] of [[technological]] [[attainment]] and [[rarefied]] [[profundity]] of [[reason]] and [[palpate]]",0.02088773250579834,0.13211268186569214,1,1,1,88,"Failed"
"there s a [[lot]] to recommend read my lips","there s a [[mess]] to recommend read my lips",0.08383184671401978,0.9196571111679077,1,0,1,104,"Successful"
"does [[point]] the way for adventurous indian filmmakers toward a crossover into nonethnic markets","does [[taper]] the way for adventurous indian filmmakers toward a crossover into nonethnic markets",0.030231833457946777,0.9250812530517578,1,0,1,106,"Successful"
"at once subtle and visceral the film [[never]] succumbs to the trap of the maudlin or tearful offering instead with its unflinching [[gaze]] a [[measure]] of faith in the [[future]]","at once subtle and visceral the film [[ne'er]] succumbs to the trap of the maudlin or tearful offering instead with its unflinching [[regard]] a [[mensurate]] of faith in the [[next]]",0.02668452262878418,0.63913893699646,1,0,1,137,"Successful"
"jeffs has [[created]] a breathtakingly [[assured]] and [[stylish]] [[work]] of [[spare]] dialogue and [[acute]] expressiveness","jeffs has [[make]] a breathtakingly [[see]] and [[fashionable]] [[mould]] of [[scanty]] dialogue and [[discriminating]] expressiveness",0.022253870964050293,0.7133506536483765,1,0,1,165,"Successful"
"occasionally in the course of reviewing art house obscurities and slam bam action flicks a jaded critic smacks into something truly new","occasionally in the course of reviewing art house obscurities and slam bam action flicks a jaded critic smacks into something truly new",0.844793975353241,0.844793975353241,0,0,1,1,"Skipped"
"leaping from one arresting image to another songs from the second floor has all the enjoyable randomness of a very lively dream and so [[manages]] to be [[compelling]] [[amusing]] and unsettling at the same time","leaping from one arresting image to another songs from the second floor has all the enjoyable randomness of a very lively dream and so [[wangle]] to be [[obligate]] [[laughable]] and unsettling at the same time",0.021030128002166748,0.9484452605247498,1,0,1,202,"Successful"
"confounding because it solemnly advances a daringly preposterous thesis acting can not be acted","confounding because it solemnly advances a daringly preposterous thesis acting can not be acted",0.9435132741928101,0.9435132741928101,0,0,1,1,"Skipped"
"this [[bold]] and lyrical [[first]] feature from raja amari [[expands]] the [[pat]] notion that middle aged women just [[wan]] na have fun into a [[rousing]] treatise of sensual [[empowerment]]","this [[sheer]] and lyrical [[low]] feature from raja amari [[dilate]] the [[rap]] notion that middle aged women just [[pallid]] na have fun into a [[waken]] treatise of sensual [[authorization]]",0.01972264051437378,0.6846275329589844,1,0,1,193,"Successful"
"there are as many [[misses]] as [[hits]] but [[ultimately]] it finds humor in the foibles of human behavior and it s a [[welcome]] [[return]] to the [[roots]] of a genre that should depend on [[surprises]]","there are as many [[pretermit]] as [[smasher]] but [[finally]] it finds humor in the foibles of human behavior and it s a [[receive]] [[fall]] to the [[rout]] of a genre that should depend on [[storm]]",0.017457246780395508,0.6269136667251587,1,0,1,249,"Successful"
"if you can swallow its absurdities and crudities lagaan really is enormously [[good]] [[fun]]","if you can swallow its absurdities and crudities lagaan really is enormously [[near]] [[play]]",0.023863554000854492,0.8212609887123108,1,0,1,112,"Successful"
"the film occasionally tries the viewer s patience with slow pacing and a main character who sometimes defies sympathy but it ultimately satisfies with its [[moving]] [[story]]","the film occasionally tries the viewer s patience with slow pacing and a main character who sometimes defies sympathy but it ultimately satisfies with its [[incite]] [[fib]]",0.025454819202423096,0.8306221961975098,1,0,1,165,"Successful"
"[[blade]] [[ii]] is more [[enjoyable]] than the [[original]]","[[sword]] [[II]] is more [[pleasurable]] than the [[master]]",0.0691385269165039,0.5139044523239136,1,0,1,31,"Successful"
"the fascination [[comes]] in the power of the huston performance which seems so larger than life and yet so fragile and in the [[way]] the ivan character accepts the news of his illness so quickly but still finds himself unable to react","the fascination [[fall]] in the power of the huston performance which seems so larger than life and yet so fragile and in the [[room]] the ivan character accepts the news of his illness so quickly but still finds himself unable to react",0.03254908323287964,0.7071119546890259,1,0,1,235,"Successful"
"director juan jose campanella could have turned this into an argentine retread of `` iris `` or `` american beauty `` but instead pulls a little from each film and creates something more beautiful than either of those films","director juan jose campanella could have turned this into an argentine retread of `` iris `` or `` american beauty `` but instead pulls a little from each film and creates something more beautiful than either of those films",0.6058498620986938,0.6058498620986938,0,0,1,1,"Skipped"
"if you grew up on scooby you ll love this movie matthew lillard is [[born]] to play shaggy","if you grew up on scooby you ll love this movie matthew lillard is [[have]] to play shaggy",0.07853847742080688,0.6979056596755981,1,0,1,148,"Successful"
"crackerjack entertainment nonstop [[romance]] music suspense and [[action]]","crackerjack entertainment nonstop [[philander]] music suspense and [[sue]]",0.05006146430969238,0.7899140119552612,1,0,1,60,"Successful"
"if the man from elysian fields is doomed by its smallness it is [[also]] elevated by it the kind of movie that you enjoy more because you re one of the lucky few who sought it out","if the man from elysian fields is doomed by its smallness it is [[too]] elevated by it the kind of movie that you enjoy more because you re one of the lucky few who sought it out",0.03721320629119873,0.8954809904098511,1,0,1,130,"Successful"
"there s back stabbing [[inter]] racial desire and most importantly singing and dancing","there s back stabbing [[inhume]] racial desire and most importantly singing and dancing",0.11400532722473145,0.9254350662231445,1,0,1,71,"Successful"
"everything you loved about it in 1982 is [[still]] there for everybody who wants to be a kid again or show it to their own kids","everything you loved about it in 1982 is [[static]] there for everybody who wants to be a kid again or show it to their own kids",0.10210311412811279,0.9641844034194946,1,0,1,154,"Successful"
"terrific [[performances]] [[great]] to look at and funny a [[little]] uneven to be the cat s meow but it s good enough to be the purr","terrific [[execution]] [[bully]] to look at and funny a [[petty]] uneven to be the cat s meow but it s good enough to be the purr",0.03076690435409546,0.7238737344741821,1,0,1,219,"Successful"
"schweiger is talented and [[terribly]] charismatic qualities [[essential]] to both [[movie]] stars and social [[anarchists]]","schweiger is talented and [[awful]] charismatic qualities [[requirement]] to both [[film]] stars and social [[nihilist]]",0.02188849449157715,0.5014854669570923,1,0,1,96,"Successful"
"more concerned with overall feelings [[broader]] ideas and open ended questions than concrete story and definitive answers soderbergh s solaris is a gorgeous and [[deceptively]] minimalist cinematic [[tone]] poem","more concerned with overall feelings [[unsubtle]] ideas and open ended questions than concrete story and definitive answers soderbergh s solaris is a gorgeous and [[misleadingly]] minimalist cinematic [[look]] poem",0.054912269115448,0.642125129699707,1,0,1,217,"Successful"
"based on dave barry s popular book of the same name the movie [[benefits]] from having a real writer plot out all of the characters moves and overlapping story","based on dave barry s popular book of the same name the movie [[welfare]] from having a real writer plot out all of the characters moves and overlapping story",0.11117327213287354,0.876761794090271,1,0,1,134,"Successful"
"it s a [[smart]] solid kinetically charged spy flick worthy of a couple hours of summertime and a bucket of popcorn nothing overly original mind you but solidly [[entertaining]]","it s a [[impertinent]] solid kinetically charged spy flick worthy of a couple hours of summertime and a bucket of popcorn nothing overly original mind you but solidly [[nurse]]",0.022970736026763916,0.5501964092254639,1,0,1,170,"Successful"
"it s [[hard]] to fairly judge a film like ringu when you ve seen the remake first many of the effective horror elements are dampened through familiarity [[yet]] are worthwhile","it s [[toilsome]] to fairly judge a film like ringu when you ve seen the remake first many of the effective horror elements are dampened through familiarity [[hitherto]] are worthwhile",0.08918333053588867,0.8273008465766907,1,0,1,214,"Successful"
"this [[enthralling]] [[documentary]] is at once playful and [[haunting]] an in [[depth]] portrait of an iconoclastic artist who was [[fundamentally]] unknowable even to his closest [[friends]]","this [[transport]] [[objective]] is at once playful and [[obsess]] an in [[profundity]] portrait of an iconoclastic artist who was [[basically]] unknowable even to his closest [[booster]]",0.024211585521697998,0.5347798466682434,1,0,1,132,"Successful"
"the story [[gives]] ample opportunity for [[large]] scale action and suspense which director shekhar kapur supplies with [[tremendous]] skill","the story [[collapse]] ample opportunity for [[turgid]] scale action and suspense which director shekhar kapur supplies with [[awful]] skill",0.021249771118164062,0.7222322821617126,1,0,1,192,"Successful"
"if you liked such movies as notting hill four weddings and a funeral bridget jones diary or high fidelity then you wo nt want to miss about a boy","if you liked such movies as notting hill four weddings and a funeral bridget jones diary or high fidelity then you wo nt want to miss about a boy",0.6719112992286682,0.6719112992286682,0,0,1,1,"Skipped"
"holm [[embodies]] the character with an effortlessly [[regal]] charisma","holm [[incarnate]] the character with an effortlessly [[imperial]] charisma",0.03310251235961914,0.039343297481536865,1,1,1,49,"Failed"
"if this movie were a book it would be a page turner you ca nt wait to see what happens next","if this movie were a book it would be a page turner you ca nt wait to see what happens next",0.880720853805542,0.880720853805542,0,0,1,1,"Skipped"
"all in all an [[interesting]] look at the life of the campaign trail press especially ones that do nt really care for the candidate they re forced to follow","all in all an [[worry]] look at the life of the campaign trail press especially ones that do nt really care for the candidate they re forced to follow",0.03711390495300293,0.9347991943359375,1,0,1,176,"Successful"
"the film has a [[terrific]] look and salma hayek has a feel for the [[character]] at all [[stages]] of her [[life]]","the film has a [[howling]] look and salma hayek has a feel for the [[reference]] at all [[denounce]] of her [[animation]]",0.019774138927459717,0.8214724063873291,1,0,1,162,"Successful"
"a film with almost as many [[delights]] for adults as there are for children and dog lovers","a film with almost as many [[ravish]] for adults as there are for children and dog lovers",0.035349905490875244,0.6530953645706177,1,0,1,91,"Successful"
"here adrian lyne comes as close to profundity as he is likely to get","here adrian lyne comes as close to profundity as he is likely to get",0.7608626484870911,0.7608626484870911,0,0,1,1,"Skipped"
"a [[buoyant]] romantic [[comedy]] about friendship love and the truth that we re all in this together","a [[floaty]] romantic [[drollery]] about friendship love and the truth that we re all in this together",0.02470940351486206,0.9377472996711731,1,0,1,47,"Successful"
"you may be captivated as i was by its moods and by its subtly transformed star and still wonder why paul thomas anderson ever had the inclination to [[make]] the most sincere and [[artful]] movie in which adam sandler will probably ever appear","you may be captivated as i was by its moods and by its subtly transformed star and still wonder why paul thomas anderson ever had the inclination to [[crap]] the most sincere and [[disingenuous]] movie in which adam sandler will probably ever appear",0.08738124370574951,0.5996910333633423,1,0,1,259,"Successful"
"an [[enthralling]] aesthetic [[experience]] [[one]] that s steeped in mystery and a [[ravishing]] [[baroque]] beauty","an [[transport]] aesthetic [[get]] [[peerless]] that s steeped in mystery and a [[dishonor]] [[baroqueness]] beauty",0.02031242847442627,0.9074099063873291,1,0,1,137,"Successful"
"some movies are like a tasty hors doeuvre this one is a [[feast]]","some movies are like a tasty hors doeuvre this one is a [[junket]]",0.034266114234924316,0.9548263549804688,1,0,1,48,"Successful"
"a [[byzantine]] melodrama that stimulates the higher brain functions as well as the libido","a [[convoluted]] melodrama that stimulates the higher brain functions as well as the libido",0.04416072368621826,0.8982410430908203,1,0,1,85,"Successful"
"represents a [[worthy]] [[departure]] from the culture clash comedies that have marked an emerging indian american cinema","represents a [[suitable]] [[loss]] from the culture clash comedies that have marked an emerging indian american cinema",0.02601402997970581,0.6982582807540894,1,0,1,109,"Successful"
"a moving if uneven success","a moving if uneven success",0.537813127040863,0.537813127040863,0,0,1,1,"Skipped"
"although melodramatic and predictable this romantic [[comedy]] [[explores]] the friendship between five filipino americans and their frantic efforts to find love","although melodramatic and predictable this romantic [[drollery]] [[search]] the friendship between five filipino americans and their frantic efforts to find love",0.03415900468826294,0.5896462202072144,1,0,1,111,"Successful"
"to the [[degree]] that ivans [[xtc]] [[works]] it s thanks to huston s [[revelatory]] performance","to the [[point]] that ivans [[XTC]] [[employment]] it s thanks to huston s [[indicatory]] performance",0.02240586280822754,0.5099160671234131,1,0,1,120,"Successful"
"long after you leave justine you ll be wondering what will happen to her and wishing her the [[best]] whatever that might mean","long after you leave justine you ll be wondering what will happen to her and wishing her the [[salutary]] whatever that might mean",0.4889622926712036,0.7861263751983643,1,0,1,165,"Successful"
"insomnia does not become one of those rare remakes to eclipse the original but it does nt disgrace it either","insomnia does not become one of those rare remakes to eclipse the original but it does nt disgrace it either",0.8776071667671204,0.8776071667671204,0,0,1,1,"Skipped"
"jirí hubac s script is a gem his characters are engaging intimate and the dialogue is realistic and greatly moving the scope of the silberstein family is [[large]] and we [[grow]] [[attached]] to their [[lives]] full of strength warmth and vitality","jirí hubac s script is a gem his characters are engaging intimate and the dialogue is realistic and greatly moving the scope of the silberstein family is [[turgid]] and we [[farm]] [[confiscate]] to their [[liveliness]] full of strength warmth and vitality",0.017379939556121826,0.6451593637466431,1,0,1,286,"Successful"
"a manically generous [[christmas]] vaudeville","a manically generous [[Noel]] vaudeville",0.07037109136581421,0.3585803508758545,1,1,1,19,"Failed"
"drumline is [[entertaining]] for what it does and admirable for what it does nt do","drumline is [[nurse]] for what it does and admirable for what it does nt do",0.025246143341064453,0.03331726789474487,1,1,1,17,"Failed"
"a surprisingly [[sweet]] and [[gentle]] [[comedy]]","a surprisingly [[odorous]] and [[patrician]] [[drollery]]",0.0234067440032959,0.8797072172164917,1,0,1,103,"Successful"
"watching this gentle mesmerizing portrait of a man coming to terms with time you barely [[realize]] your mind is being blown","watching this gentle mesmerizing portrait of a man coming to terms with time you barely [[clear]] your mind is being blown",0.04558676481246948,0.8796659111976624,1,0,1,176,"Successful"
"we ve seen it all before in one form or another but director hoffman with great help from kevin kline makes us care about this [[latest]] reincarnation of the world s greatest teacher","we ve seen it all before in one form or another but director hoffman with great help from kevin kline makes us care about this [[tardy]] reincarnation of the world s greatest teacher",0.03482013940811157,0.5678231716156006,1,0,1,299,"Successful"
"at [[78]] [[minutes]] it just zings along with vibrance and [[warmth]]","at [[LXXVIII]] [[transactions]] it just zings along with vibrance and [[heat]]",0.05714988708496094,0.8857677578926086,1,0,1,55,"Successful"
"there is something that is so [[meditative]] and lyrical about babak payami s boldly quirky iranian drama [[secret]] ballot a [[charming]] and evoking [[little]] ditty that [[manages]] to show the gentle and humane side of middle eastern world politics","there is something that is so [[broody]] and lyrical about babak payami s boldly quirky iranian drama [[surreptitious]] ballot a [[witching]] and evoking [[minuscule]] ditty that [[wangle]] to show the gentle and humane side of middle eastern world politics",0.0189969539642334,0.5038937330245972,1,0,1,290,"Successful"
"a [[penetrating]] [[glimpse]] into the tissue thin ego of the stand up comic","a [[bottom]] [[glance]] into the tissue thin ego of the stand up comic",0.030008375644683838,0.726466178894043,1,0,1,96,"Successful"
"the disarming cornball atmosphere has a [[way]] of [[infecting]] the entire crowd as the film rolls on","the disarming cornball atmosphere has a [[manner]] of [[taint]] the entire crowd as the film rolls on",0.05404895544052124,0.6054052710533142,1,0,1,99,"Successful"
"the film serves as a valuable time [[capsule]] to remind us of the [[devastating]] horror [[suffered]] by an entire people","the film serves as a valuable time [[abridgement]] to remind us of the [[waste]] horror [[digest]] by an entire people",0.027030646800994873,0.5164101123809814,1,0,1,128,"Successful"
"personal velocity has a no frills docu dogma plainness [[yet]] miller lingers on invisible nearly psychic nuances leaping into digressions of memory and desire she boxes these women s souls right open for us","personal velocity has a no frills docu dogma plainness [[heretofore]] miller lingers on invisible nearly psychic nuances leaping into digressions of memory and desire she boxes these women s souls right open for us",0.044001996517181396,0.5268368124961853,1,0,1,182,"Successful"
"it s technically sumptuous but [[also]] almost wildly alive","it s technically sumptuous but [[too]] almost wildly alive",0.034960389137268066,0.6060624122619629,1,0,1,31,"Successful"
"the film [[boasts]] dry humor and jarring shocks plus moments of breathtaking mystery","the film [[bluster]] dry humor and jarring shocks plus moments of breathtaking mystery",0.019531190395355225,0.6710070371627808,1,0,1,97,"Successful"
"imamura has said that warm water under a red bridge is a poem to the enduring strengths of women it may also be the [[best]] sex [[comedy]] about environmental pollution ever made","imamura has said that warm water under a red bridge is a poem to the enduring strengths of women it may also be the [[unspoilt]] sex [[drollery]] about environmental pollution ever made",0.04169994592666626,0.5223649740219116,1,0,1,274,"Successful"
"[[poignant]] and [[delicately]] complex","[[affecting]] and [[fine]] complex",0.022329866886138916,0.05854606628417969,1,1,1,16,"Failed"
"seeks to [[transcend]] its genre with a curiously stylized quasi shakespearean portrait of pure misogynist evil","seeks to [[overstep]] its genre with a curiously stylized quasi shakespearean portrait of pure misogynist evil",0.06559604406356812,0.7076051235198975,1,0,1,68,"Successful"
"must be seen to be believed","must be seen to be believed",0.6850539445877075,0.6850539445877075,0,0,1,1,"Skipped"
"the film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders but deftly [[manages]] to [[avoid]] many of the condescending [[stereotypes]] that so [[often]] [[plague]] [[films]] dealing with the mentally ill","the film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders but deftly [[negociate]] to [[debar]] many of the condescending [[stamp]] that so [[ofttimes]] [[chivy]] [[movie]] dealing with the mentally ill",0.03413546085357666,0.6110371351242065,1,0,1,288,"Successful"
"it challenges this [[nervy]] oddity like modern art should","it challenges this [[high-strung]] oddity like modern art should",0.2795208692550659,0.7817668914794922,1,0,1,58,"Successful"
"[[intriguing]] and [[stylish]]","[[fascinate]] and [[fashionable]]",0.026124417781829834,0.17902618646621704,1,1,1,15,"Failed"
"the actors are simply too good and the story too intriguing for technical flaws to get in the way","the actors are simply too good and the story too intriguing for technical flaws to get in the way",0.9692297577857971,0.9692297577857971,0,0,1,1,"Skipped"
"an [[unsettling]] memorable cinematic [[experience]] that does its predecessors [[proud]]","an [[faze]] memorable cinematic [[get]] that does its predecessors [[lofty]]",0.021024048328399658,0.07749998569488525,1,1,1,45,"Failed"
"not quite as [[miraculous]] as its dreamworks [[makers]] would have you [[believe]] but it more than adequately [[fills]] the [[eyes]] and [[stirs]] the emotions","not quite as [[heaven-sent]] as its dreamworks [[Jehovah]] would have you [[conceive]] but it more than adequately [[filling]] the [[optic]] and [[fuss]] the emotions",0.021155893802642822,0.06836801767349243,1,1,1,128,"Failed"
